group_id;material_id;item_qty;item_dim_1;item_dim_2;item_dim_3;item_class
65418;14111;0.62;;;;
65417;12458;0.042;318;133;;
65411;12457;0.012;190;64;;
65410;14111;2.69;;;;
65405;14111;1.786;;;;
65402;14111;1.438;;;;
65401;14111;0.833;;;;
65400;12458;0.027;207;133;;
65399;12458;0.042;318;133;;
65416;14111;0.605;;;;
65415;14111;0.851;;;;
65414;12458;0.042;318;133;;
65413;14111;1.804;;;;
65412;14111;1.467;;;;
65409;14111;3.176;;;;
65408;12457;0.012;190;64;;
65407;14111;2.497;;;;
65406;12458;0.058;439;133;;
65404;12458;0.042;318;133;;
65403;14111;2.308;;;;
1622;33354;1;;;;
1630;33362;1;;;;
1624;33356;1;;;;
1625;33357;1;;;;
1626;33358;1;;;;
1627;33359;1;;;;
1628;33360;1;;;;
1629;33361;1;;;;
1631;33393;1;;;;
1623;33355;1;;;;
1632;33394;1;;;;
1633;33395;1;;;;(SOB)
1634;33396;1;;;;
1635;33397;1;;;;
1636;33398;1;;;;
1647;13700;0.1;;;;(SOB)
1638;33400;1;;;;
1639;33401;1;;;;
1640;33402;1;;;;
3255;12362;0.59;;;I1-092;
1641;33403;1;;;;
1642;33404;1;;;;
1643;33405;1;;;;
1644;33406;1;;;;
1645;33407;1;;;;
1646;33408;1;;;;
1648;13809;0.12;;;;(SOB)
1649;13809;0.16;;;;(SOB)
1665;12455;0.0024;31;78;;
1650;13810;0.18;;;;(SOB)
32105;12458;0.04351;190;229;;
1652;12455;0.001;30;17;;
1653;12455;0.001;40;24;;
1654;12457;0.002;30;50;;
1655;12457;0.002;50;37;;
1656;12457;0.003;75;45;;
1657;12457;0.004;50;57;;
1658;12457;0.005;72;75;;
1659;12458;0.008;100;48;;
1660;12458;0.01;100;110;;
1661;12455;0.004;70;50;;
1662;12456;0.005;80;60;;
1663;12457;0.007;100;70;;
1664;12457;0.01;120;80;;
2679;12357;0.894;;;;
1667;12456;0.004;41;111;;
1668;12456;0.0061;44;141;;
1669;12456;0.0076;46;167;;
1670;12457;0.0098;47;209;;
1671;12457;0.012;53;231;;
1672;12457;0.0143;55;260;;
1674;12458;0.022287;69;323;;
2678;14039;0.891;;;;
1673;12458;0.0167;62;270;;
1675;12458;0.0328;81;406;;
1676;12458;0.039;428;92;;
1677;12458;0.051;106;485;;
1678;12456;0.0048;60;80;;
1679;12456;0.0048;60;80;;
1680;12456;0.008;80;100;;
1681;12457;0.008;80;100;;
1682;12457;0.008;100;80;;
1683;12458;0.0096;120;80;;
1684;12458;0.012;120;100;;
1685;12457;0.014;100;140;;
1686;12457;0.014;100;140;;
1687;12458;0.0192;120;160;;
1688;12458;0.0192;120;160;;
1689;12458;0.027;150;180;;
1690;12459;0.03;150;200;;
1691;12459;0.033;150;220;;
60522;14124;0.39;;;;
1694;12455;0.026;130;200;;
1695;12456;0.0476;170;280;;
1696;12456;0.0599;214;280;;
1697;12456;0.07;250;280;;
1698;12457;0.091;275;332;;
1699;12457;0.104;315;332;;
1700;12457;0.117;332;355;;
1701;12457;0.131;332;395;;
1702;12457;0.173;366;475;;
1703;12457;0.356;366;973;;
1704;12457;0.385;366;1052;;
1705;12457;0.414;366;1133;;
1706;12457;0.443;366;1212;;
1707;12457;0.472;366;1290;;
60523;14036;0.352;;;;
60524;14036;0.267;;;;
1537;49937;3;;;;(SOB)
65435;13688;0.187;;;;
65445;13688;0.09;;;;
60526;12455;0.014;160;90;;
65444;13688;0.168;;;;
2855;49936;0.0913;275;332;;
2857;49936;0.117;332;355;;
2856;49936;0.104;315;332;;
60525;14036;0.142;;;;
1538;49937;3;;;;(SOB)
2721;12458;0.0078;130;60;;
2722;12458;0.0075;150;50;;
1724;12455;0.0256;160;160;;(REC)
2869;50135;0.09;300;300;;
1725;12455;0.0289;170;170;;(REC)
60527;12362;0.768;;;;
1726;12456;0.0361;190;190;;(REC)
1727;12456;0.0361;240;240;;(REC)
1728;12457;0.09;300;300;;(REC)
1729;12457;0.102;320;320;;(REC)
1730;12457;0.136;370;370;;(REC)
1731;12457;0.16;400;400;;(REC)
1732;12457;0.22;470;470;;(REC)
1733;12457;0.291;540;540;;(REC)
60528;14124;0.095;;;;
65366;14111;2.375;;;;
65365;14111;0.692;;;;
65362;12458;0.06;300;200;;
65361;14111;3.24;;;;
65360;14111;0.692;;;;
1739;12455;0.0196;70;280;;
65359;14111;2.712;;;;
65371;13688;2.253;;;;
65370;49689;0.217;;;;
65369;49689;0.147;;;;
65368;49689;0.147;;;;
65367;14111;2.145;;;;
65364;12457;0.012;190;64;;
65363;12458;0.07;350;200;;
17000;12455;0.02;189;102;;
1750;12361;0.04;;;;(SOB)
2891;34205;0.0012;40;30;;(SOB)
16986;12362;1.613;;;;
16985;12362;2.336;;;;
1753;14419;0.06;;;;(SOB)
2894;34205;0.003;60;50;;(SOB)
1755;47798;0.09;;;;(SOB)
1756;47798;0.09;;;;(SOB)
1757;54778;0.08;;;;(SOB)
1758;54778;0.08;;;;(SOB)
2900;34207;0.008;100;80;;(SOB)
1761;54778;0.12;;;;(SOB)
1762;54778;0.12;;;;(SOB)
16988;50204;0.138;;;;
16989;12365;2.517;;;;
16980;12367;1.97;;;;
2905;14059;0.0052;70;75;;(SOB)
1767;55607;0.08;;;;(SOB)
16957;13837;0.3;;;;
63516;12456;0.061;207;295;;
1770;54778;0.12;;;;(SOB)
1771;54778;0.13;;;;(SOB)
1772;12456;0.0216;120;180;;(SOB)
16925;12365;2.128;;;;
1773;12456;0.0138;150;92;;
1774;12456;0.0138;150;92;;
1775;12457;0.0135;150;90;;
1776;12457;0.0135;150;90;;
1777;12458;0.0132;150;88;;
1778;12458;0.0132;150;88;;
1779;58973;0.15;;;;(SOB)
15860;50454;36;;;;
1780;12458;0.0126;140;90;;
1780;12457;0.0207;230;90;;
65352;13688;0.17;;;;
65351;13688;0.09;;;;
65350;13688;2.542;;;;
65358;12457;0.012;190;64;;
65357;12458;0.088;300;295;;
65356;12458;0.06;300;200;;
65355;14111;2.406;;;;
65354;14111;2.732;;;;
1780;12457;0.0345;230;150;;
65353;12457;0.012;190;64;;
1795;12457;0.032;160;200;;
1796;12457;0.05;200;250;;
1797;12459;0.06;200;300;;
1798;12460;0.0875;250;350;;
1799;12460;0.112;280;400;;
1805;12458;0.04;200;200;;(SOB)
1212201;25944;0.26;;;;
1801;12506;1;;;;(SOB)
1802;13812;1;;;;(SOB)
1803;12405;0.27;;;;
1806;12458;0.05;200;250;;(SOB)
1805;12405;0.27;;;;
1807;12458;0.063;250;250;;(SOB)
1808;12458;0.105;300;350;;(SOB)
1809;12458;0.16;400;400;;(SOB)
1804;12405;0.27;;;;
1819;12459;0.303;550;550;;(SOB)
1812;12459;0.1;250;400;;(SOB)
1814;12459;0.123;350;350;;(SOB)
1816;12459;0.16;400;400;;(SOB)
1815;12459;0.12;300;400;;(S0B)
1817;12459;0.203;450;450;;(SOB)
1813;12406;0.3;;;;
1818;12459;0.25;500;500;;(SOB)
3062;12459;0.36;600;600;;(SOB)
1811;12459;0.088;250;350;;(SOB)
65349;49689;0.22;;;;
65347;13688;0.17;;;;
1822;27748;1;;;;
65346;13688;0.09;;;;
65345;13688;2.542;;;;
1825;12459;0.11;500;220;;(SOB)
65344;49689;0.22;;;;
65343;49689;0.147;;;;
65342;14111;2.015;;;;
65348;49689;0.147;;;;
65341;14111;1.981;;;;
65340;14111;0.727;;;;
65339;12457;0.012;190;64;;
65338;12458;0.06;300;200;;
65337;13688;0.115;;;;
65336;13688;0.146;;;;
65335;13688;1.995;;;;
1839;13700;0.3;;;;
1838;13700;0.3;;;;
1837;13700;0.3;;;;
1837;12457;0.0169;130;130;;
1859;13700;0.69;;;;
1858;13700;0.49;;;;
1857;13700;0.29;;;;
1840;13700;0.3;;;;
1855;13700;0.69;;;;
1854;13700;0.495;;;;
1853;13700;0.29;;;;
1860;13700;0.99;;;;
1844;13700;0.99;;;;
1840;13700;0.99;;;;
1843;13700;0.69;;;;
1856;13700;0.99;;;;
1842;13700;0.49;;;;
1838;13700;0.49;;;;
1841;13700;0.29;;;;
1839;13700;0.69;;;;
48626;53443;0.016;177;95;;
48595;53442;0.009;100;92;;
1844;13700;0.3;;;;
1837;13700;0.29;;;;
48582;53442;0.056;288;196;;
48605;53443;0.04;277;148;;
48614;53443;0.104;419;250;;
48615;53443;2.692;8039;335;;
48625;53443;0.044;498;90;;
1851;12457;0.0324;180;180;;
1850;12457;0.0324;180;180;;
48601;53443;0.038;273;140;;
1852;12457;0.0324;180;180;;
1847;12457;0.0324;180;180;;
1846;12457;0.0324;180;180;;
1849;12457;0.0324;180;180;;
2994;12492;0.0484;220;220;;
65327;13688;0.18;;;;
65328;49689;0.147;;;;
1845;12457;0.0324;180;180;;
65324;49689;0.15;;;;
65325;13688;1.57;;;;
65332;13688;0.115;;;;
65334;49689;0.15;;;;
65331;13688;0.146;;;;
65323;49689;0.15;;;;
65330;13688;1.995;;;;
65326;13688;0.091;;;;
65333;49689;0.147;;;;
65321;13688;0.091;;;;
65329;49689;0.15;;;;
65322;49689;0.147;;;;
1891;12455;0.0144;120;120;;
1889;25949;0.792;;;;
1892;25949;1.492;;;;
1890;25949;0.444;;;;
28903;25950;0.437;;;;
1892;12455;0.0144;120;120;;
1889;12455;0.0144;120;120;;
1891;25949;1.192;;;;
1899;25950;1.187;;;;
1897;25950;0.787;;;;
1900;25950;1.487;;;;
1899;12458;0.0324;180;180;;
1904;25951;1.487;;;;
1901;25951;0.787;;;;
3068;25962;1.487;;;;
1903;25951;1.187;;;;
1907;25962;1.187;;;;
1905;25962;0.787;;;;
1908;25962;1.487;;;;
1907;12458;0.0625;250;250;;
1915;12459;0.0784;280;280;;
1909;12459;0.0784;280;280;;
1912;12459;0.0784;280;280;;
166596;12455;0.01674;93;180;;
1916;12459;0.0784;280;280;;
1910;25964;0.458;;;;
1913;12459;0.0784;280;280;;
1914;12459;0.0784;280;280;;
1919;25968;1.184;;;;
1917;25968;0.784;;;;
1920;25968;1.484;;;;
1919;12459;0.1225;350;350;;
1922;25968;0.484;;;;
1921;12459;0.1225;350;350;;
1924;12459;0.1225;350;350;;
1922;12459;0.1225;350;350;;
1926;25970;0.481;;;;
1925;12460;0.1444;380;380;;
1928;12460;0.1444;380;380;;
1926;12460;0.1444;380;380;;
65254;49689;0.15;;;;
65256;13688;0.168;;;;
65246;49689;0.147;;;;
65261;13688;0.168;;;;
65259;49689;0.15;;;;
65251;12458;0.038;293;133;;
65308;14111;1.212;;;;
65314;12458;0.038;293;133;;
65255;13688;3.484;;;;
65242;13688;0.175;;;;
65245;49689;0.132;;;;
65304;12458;0.038;293;133;;
65315;14111;3.397;;;;
65305;14111;1.154;;;;
65239;49689;0.132;;;;
65258;49689;0.147;;;;
65319;13688;1.57;;;;
65257;13688;0.09;;;;
65240;49689;0.147;;;;
65320;13688;0.18;;;;
65316;49689;0.147;;;;
65318;49689;0.15;;;;
65309;12458;0.038;293;133;;
65248;13688;0.175;;;;
65244;49689;0.085;;;;
65312;12458;0.038;293;133;;
65306;14111;0.69;;;;
65310;14111;0.687;;;;
65313;14111;3.101;;;;
65252;14111;1.569;;;;
65307;12458;0.038;293;133;;
65249;13688;0.187;;;;
65253;49689;0.147;;;;
65311;14111;1.154;;;;
65250;49689;0.145;;;;
65262;13688;0.09;;;;
65241;13688;4.428;;;;
65263;12456;0.061;295;207;;
65260;13688;3.484;;;;
65247;13688;3.069;;;;
65265;14111;2.185;;;;
65243;13688;0.2;;;;
65264;12455;0.012;190;64;;
65317;49689;0.15;;;;
65212;14111;2.305;;;;
65211;14111;0.9;;;;
16703;25949;0.246;;;;
1976;27748;1;;;;
65209;12458;0.042;318;133;;
65208;12458;0.04;307;133;;
65207;49689;0.145;;;;
65210;14111;0.804;;;;
65206;13688;0.187;;;;
65205;13688;0.175;;;;
65204;13688;3.069;;;;
1984;25951;0.832;;;;
65203;49689;0.147;;;;
65202;14111;3.546;;;;
1987;25951;0.49;;;;
1988;25951;0.84;;;;
65237;13688;0.175;;;;
65236;13688;4.428;;;;
65235;13688;0.187;;;;
65238;49689;0.085;;;;
65234;49689;0.147;;;;
65233;14111;0.851;;;;
65232;14111;0.62;;;;
1996;27748;1;;;;
65230;14111;0.605;;;;
65229;14111;0.851;;;;
65228;12458;0.042;318;133;;
65231;12458;0.042;318;133;;
65227;14111;1.804;;;;
65226;14111;1.467;;;;
65225;12457;0.012;190;64;;
2004;12458;0.09;300;300;;
65223;14111;3.176;;;;
65222;12457;0.012;190;64;;
65221;14111;2.497;;;;
65224;14111;2.69;;;;
65219;14111;1.786;;;;
65218;12458;0.042;318;133;;
65217;14111;2.308;;;;
65220;12458;0.058;439;133;;
65215;14111;0.833;;;;
65214;12458;0.027;207;133;;
65213;12458;0.042;318;133;;
65216;14111;1.438;;;;
65172;12457;0.012;190;64;;
65171;12458;0.088;300;295;;
65165;13688;0.09;;;;
65173;14111;2.712;;;;
65169;14111;2.406;;;;
65164;13688;2.542;;;;
65168;14111;2.732;;;;
65163;49689;0.22;;;;
65167;12457;0.012;190;64;;
65166;13688;0.17;;;;
65170;12458;0.06;300;200;;
65162;49689;0.147;;;;
65160;13688;0.09;;;;
65159;13688;2.542;;;;
65158;49689;0.22;;;;
65161;13688;0.17;;;;
65200;12457;0.012;190;64;;
65199;14111;1.92;;;;
65198;14111;2.131;;;;
65201;14111;3.782;;;;
65196;14111;2.226;;;;
65195;14111;2.131;;;;
65194;12457;0.012;190;64;;
65197;12457;0.012;190;64;;
65192;13688;0.09;;;;
65191;13688;2.253;;;;
65190;49689;0.217;;;;
65193;13688;0.153;;;;
65188;49689;0.147;;;;
65187;13688;0.153;;;;
65186;13688;0.09;;;;
65189;49689;0.147;;;;
65184;49689;0.217;;;;
65182;49689;0.147;;;;
65183;49689;0.147;;;;
65185;13688;2.253;;;;
65180;14111;2.375;;;;
65179;14111;0.692;;;;
65178;12457;0.012;190;64;;
65181;14111;2.145;;;;
65176;12458;0.06;300;200;;
65175;14111;3.24;;;;
65174;14111;0.692;;;;
65177;12458;0.07;350;200;;
2061;12458;0.015;150;100;;
65124;14111;0.687;;;;
65122;14111;1.212;;;;
65129;14111;3.397;;;;
65143;49689;0.15;;;;
65119;14111;1.154;;;;
65132;49689;0.15;;;;
65123;12458;0.038;293;133;;
65137;49689;0.15;;;;
2070;12458;0.015;150;100;;
65120;14111;0.69;;;;
65128;12458;0.038;293;133;;
2073;12459;0.03;200;150;;
65139;13688;1.57;;;;
65125;14111;1.154;;;;
65148;49689;0.15;;;;
2077;27748;1;;;;
2078;13687;0.354;;;;
65156;14111;2.015;;;;
65157;49689;0.147;;;;
65147;49689;0.147;;;;
65151;13688;0.115;;;;
65155;14111;1.981;;;;
65152;12458;0.06;300;200;;
65149;13688;1.995;;;;
65153;12457;0.012;190;64;;
65141;13688;0.18;;;;
65142;49689;0.147;;;;
65136;49689;0.147;;;;
65127;14111;3.101;;;;
65126;12458;0.038;293;133;;
65154;14111;0.727;;;;
65133;13688;1.57;;;;
65145;13688;0.146;;;;
65135;13688;0.091;;;;
65150;13688;0.146;;;;
65140;13688;0.091;;;;
65134;13688;0.18;;;;
65146;13688;0.115;;;;
65144;13688;1.995;;;;
65138;49689;0.15;;;;
65130;49689;0.147;;;;
65131;49689;0.15;;;;
65121;12458;0.038;293;133;;
65063;49689;0.147;;;;
65073;12456;0.061;295;207;;
2107;27748;1;;;;
65069;49689;0.15;;;;
65041;12458;0.042;318;133;;
65047;13688;0.175;;;;
65046;13688;4.428;;;;
65071;13688;0.168;;;;
65051;13688;4.428;;;;
65045;13688;0.187;;;;
65064;49689;0.15;;;;
2116;27748;1;;;;
65044;49689;0.147;;;;
65039;14111;0.851;;;;
65042;14111;0.62;;;;
65075;14111;2.185;;;;
65054;49689;0.085;;;;
65067;13688;0.09;;;;
65115;12454;0.015;250;60;;
65118;12458;0.038;293;133;;
65117;12454;0.015;250;60;;
65070;13688;3.484;;;;
65116;50723;0.247;990;250;;
65056;49689;0.147;;;;
65068;49689;0.147;;;;
65114;50723;0.247;990;250;;
65058;13688;0.175;;;;
65059;13688;0.187;;;;
65061;12458;0.038;293;133;;
65040;14111;0.605;;;;
65055;49689;0.132;;;;
65074;12455;0.012;190;64;;
65065;13688;3.484;;;;
65066;13688;0.168;;;;
65053;13688;0.2;;;;
65052;13688;0.175;;;;
65072;13688;0.09;;;;
65049;49689;0.132;;;;
65057;13688;3.069;;;;
65048;49689;0.085;;;;
65043;14111;0.851;;;;
65050;49689;0.147;;;;
65062;14111;1.569;;;;
65060;49689;0.145;;;;
65038;12458;0.042;318;133;;
65037;14111;1.804;;;;
65036;14111;1.467;;;;
2152;12460;0.174;580;300;;
65035;12457;0.012;190;64;;
65034;14111;2.69;;;;
65033;14111;3.176;;;;
65032;12457;0.012;190;64;;
2158;13682;0.462;;;;
2159;13682;0.662;;;;
2160;13682;0.962;;;;
2190;13689;0.258;;;;
1532;13907;3;;;;(SOB)
1531;13748;3;;;;(SOB)
1528;12370;0.343;;;;
1531;13907;3;;;;(SOB)
2166;13684;0.419;;;;
2167;13684;0.619;;;;
2168;13684;0.919;;;;
2172;13687;0.905;;;;
2170;13687;0.405;;;;
2171;13687;0.605;;;;
3064;13687;0.372;;;;
2169;13687;0.205;;;;
2174;13687;0.354;;;;
2175;13687;0.554;;;;
2180;13688;0.835;;;;
2173;13687;0.154;;;;
2179;13688;0.535;;;;
2184;13688;0.806;;;;
2178;13688;0.335;;;;
2176;13687;0.854;;;;
2183;13688;0.506;;;;
2188;13688;0.778;;;;
2182;13688;0.306;;;;
3066;13687;0.872;;;;
2187;13688;0.478;;;;
1528;13892;3;;;;(SOB)
2186;13688;0.278;;;;
3065;13687;0.572;;;;
2191;13689;0.458;;;;
2192;13689;0.758;;;;
2194;13689;0.202;;;;
2157;13682;0.262;;;;
2195;13689;0.402;;;;
2196;13689;0.702;;;;
2165;13684;0.219;;;;
2197;25950;0.5;;;;
65026;14111;1.438;;;;
2199;27748;1;;;;
2200;12456;0.0625;250;250;;
2201;27748;1;;;;
65031;14111;2.497;;;;
65030;12458;0.058;439;133;;
65029;14111;1.786;;;;
16270;12460;0.1444;380;380;;
65028;12458;0.042;318;133;;
65027;14111;2.308;;;;
65025;14111;0.833;;;;
65024;12458;0.027;207;133;;
65022;14111;2.305;;;;
2211;12456;0.268;233;115;;
65021;14111;0.9;;;;
2213;27748;1;;;;
2214;12458;0.838;215;390;;
65020;14111;0.804;;;;
65019;12458;0.042;318;133;;
65018;12458;0.04;307;133;;
65017;49689;0.145;;;;
65016;13688;0.187;;;;
65015;13688;0.175;;;;
65014;13688;3.069;;;;
65013;49689;0.147;;;;
65012;14111;3.546;;;;
65023;12458;0.042;318;133;;
65011;14111;3.782;;;;
65002;13688;0.09;;;;
65001;13688;2.253;;;;
65000;49689;0.217;;;;
64999;49689;0.147;;;;
65010;12457;0.012;190;64;;
65009;14111;1.92;;;;
65008;14111;2.131;;;;
65007;12457;0.012;190;64;;
65006;14111;2.226;;;;
65005;14111;2.131;;;;
65004;12457;0.012;190;64;;
65003;13688;0.153;;;;
64998;49689;0.147;;;;
64997;13688;0.153;;;;
64996;13688;0.09;;;;
64995;13688;2.253;;;;
64994;49689;0.217;;;;
64993;49689;0.147;;;;
64992;49689;0.147;;;;
2245;12456;0.029;100;290;;
64991;14111;2.145;;;;
31726;13682;0.262;;;;
2248;12457;0.0455;130;350;;
2249;12457;0.08398;190;442;;
2250;12457;0.094725;225;421;;
2251;12458;0.108;225;480;;
2252;12458;0.1125;225;500;;
2253;12459;0.177;300;590;;
2254;12459;0.186;300;620;;
2255;12458;0.186;300;620;;
2256;12457;0.0855;285;300;;
2257;27748;1;;;;
64990;14111;2.375;;;;
2259;12378;0.2;;;;
64989;14111;0.692;;;;
2261;27748;1;;;;
64988;12457;0.012;190;64;;
64987;12458;0.07;350;200;;
2264;13684;0.25;;;;
2399;25944;0.48;;;;
2266;12458;0.0374;170;220;;((REC))
2267;27748;1;;;;
64983;14111;2.712;;;;
64982;12457;0.012;190;64;;
2270;12457;0.0528;330;160;;
64981;12458;0.088;300;295;;
64976;13688;0.17;;;;
64975;13688;0.09;;;;
64974;13688;2.542;;;;
64973;49689;0.22;;;;
2276;12460;0.0625;250;250;;(REC)
64960;13688;0.146;;;;
64959;13688;1.995;;;;
64958;49689;0.15;;;;
64957;49689;0.147;;;;
64967;49689;0.147;;;;
64966;14111;2.015;;;;
64965;14111;1.981;;;;
64964;14111;0.727;;;;
64963;12457;0.012;190;64;;
64962;12458;0.06;300;200;;
64961;13688;0.115;;;;
64939;14111;3.397;;;;
64938;12458;0.038;293;133;;
64928;12458;0.038;293;133;;
64937;14111;3.101;;;;
2292;12458;0.122018;247;494;;
64945;13688;0.091;;;;
64944;13688;0.18;;;;
64943;13688;1.57;;;;
64942;49689;0.15;;;;
64941;49689;0.15;;;;
64940;49689;0.147;;;;
64925;12454;0.015;250;60;;
64924;50723;0.247;990;250;;
64844;50723;1.715;1442;1190;;
64836;50723;0.908;1185;767;;
64835;50723;0.607;814;746;;
64834;50723;0.617;814;759;;
2305;12457;0.0104;80;130;;
64843;50723;0.926;1190;778;;
64842;50723;1.523;1370;1112;;
64841;50723;2.225;1981;1123;;
64840;12362;1.519;;;;
64839;50723;0.788;1228;642;;
64838;50723;1.53;1344;1139;;
64837;50723;1.401;1282;1093;;
64833;50723;0.725;972;746;;
64832;50723;0.577;761;759;;
64831;50723;1.047;1058;989;;
64830;50723;1.613;1411;1144;;
2317;12457;0.03;300;100;;
64829;50723;0.875;1257;697;;
64828;50723;1.328;1106;1201;;
64826;50723;0.398;1001;398;;
64823;50723;1.19;1099;1083;;
6774;12366;4.606;;;;
64827;50723;0.756;1097;689;;
64825;50723;1.62;1683;963;;
2326;12369;0.25;;;;
2327;12364;0.326;;;;
2329;51729;2;;;;(SOB)
2330;53401;2;;;;(SOB)
2331;12380;0.708;;;;
2332;13749;2;;;;(SOB)
2333;12389;0.109;;;;
2334;12389;0.132;;;;
166446;12392;0.149;;;;
2336;12392;0.182;;;;
64824;50723;1.968;1279;1540;;
64822;50723;1.231;1279;963;;
64800;50723;0.579;980;591;;
64796;50723;1.064;1071;994;;
64795;12362;1.013;;;;
64792;50723;1.71;1720;994;;
64788;50723;0.875;980;893;;
2344;12377;0.53;;;;
2345;12380;0.614;;;;(SOB)
2345;52824;3;;;;(SOB)
64799;50723;0.974;994;980;;
2345;55288;3;;;;(SOB)
64798;12362;0.079;;;;
64797;12362;0.217;;;;
64794;50723;1.244;1252;994;;
64793;12362;1.101;;;;
64778;50723;1.443;1452;994;;
2354;27748;1;;;;
2355;49923;0.276;240;1150;;
2356;49923;0.3075;250;1230;;(SOB)
64777;12362;1.042;;;;
64776;50723;1.705;1715;994;;
64775;12362;0.887;;;;
2360;49923;0.644;280;2300;;(SOB)
64774;50723;2.219;2232;994;;
1560;50760;4;;;;(SOB)
2363;27748;1;;;;
64769;50723;0.508;980;518;;
64768;50723;0.974;994;980;;
64767;50723;0.745;980;761;;
64773;50723;1.934;1946;994;;
2368;27748;1;;;;
2369;27748;1;;;;
2317;12457;0.045;150;300;;
64772;50723;0.974;994;980;;
64771;50723;1.385;1113;1245;;
64770;50723;0.998;1018;980;;
1397;13925;1;;;;(SOB)
64756;50723;0.633;1127;562;;
2376;27748;1;;;;
64755;50723;1.084;1127;963;;
64763;50723;1.451;1508;963;;
64762;12362;0.992;;;;
64761;50723;1.336;1368;977;;
64760;50723;1.495;1526;980;;
64759;50723;1.767;1804;980;;
64758;50723;0.843;980;861;;
64757;12362;0.928;;;;
64741;11868;0.025;;;;(SOB)
64742;12377;0.303;;;;(SOB)
64741;12378;0.286;;;;(SOB)
64740;11868;0.025;;;;(SOB)
64740;12378;0.246;;;;(SOB)
64737;11861;0.04;;;;(SOB)
64737;12388;0.677;;;;(SOB)
64719;62101;1;;;;(SOB)
2394;13861;0.108;;;;
64722;12366;0.118;;;;(SOB)
64718;13743;1;;;;(SOB)
64723;12371;0.152;;;;(SOB)
2397;12371;0.152;;;;
64720;53775;1;;;;(SOB)
6939;50168;0.0892;;;;VER DES.
2398;12371;0.198;;;;
2402;25944;0.98;;;;
7213;25944;0.28;;;;
2404;25945;0.469;;;;
7216;50019;0.38;1200;317;;
64738;62193;1;;;;(SOB)
2406;27748;1;;;;
2409;25946;0.67;;;;
1586;32785;0.028;380;75;;(SOB)
7245;12457;0.154;441;352;;
2408;25946;0.465;;;;
3012;53775;1;;;;(SOB)
6930;50019;1.281;1200;1068;;
2413;27748;1;;;;
2465;55288;1;;;;(SOB)
64739;55288;1;;;;(SOB)
40908;50723;0.657729;683;963;;
2417;25945;0.651;;;;
2418;25945;0.96;;;;
3297;12459;0.089816;406;143;;
3295;11711;0.05;;;;
3294;12455;0.0144;120;120;;
3293;49977;0.55;;;;
3292;12459;0.0144;120;120;;
3296;12464;0.16;400;400;;
3291;12459;0.0068;80;85;;
64734;53752;2;;;;(SOB)
64735;34207;0.01;63;160;;(SOB)
64735;55609;1;;;;(SOB)
64737;62193;1;;;;(SOB)
64744;13747;1;;;;(SOB)
64736;55284;1;;;;(SOB)
64743;62192;1;;;;(SOB)
64744;62192;1;;;;(SOB)
2458;51728;1;;;;(SOB)
64734;53775;1;;;;(SOB)
64735;52891;1;;;;(SOB)
64734;34206;0.003;86;40;;(SOB)
2438;14066;1;;;;(SOB)
3019;53752;2;;;;(SOB)
2819;33427;1;;;;(SOB)
64733;53753;2;;;;(SOB)
64725;53775;1;;;;(SOB)
64733;55608;1;;;;(SOB)
64733;14059;0.006;131;50;;(SOB)
64730;12492;0.01008;63;160;;(SOB)
64742;51728;1;;;;(SOB)
64731;52891;1;;;;(SOB)
2448;12456;0.0392;140;280;;
2449;12457;0.06;200;300;;
2450;12457;0.07;200;350;;
2451;12457;0.095;250;380;;
2452;12457;0.1025;250;410;;
2453;12458;0.135;300;450;;
2454;12458;0.147;300;490;;
64731;12492;0.012852;63;204;;(SOB)
64743;13747;1;;;;(SOB)
2464;13748;1;;;;(SOB)
2458;12377;0.303;;;;
2326;13746;2;;;;(SOB)
64736;51729;1;;;;(SOB)
64740;62194;1;;;;(SOB)
2462;27748;1;;;;
64730;52891;1;;;;(SOB)
2464;27748;1;;;;
2465;27748;1;;;;
64724;13745;1;;;;(SOB)
2467;14450;0.014;200;70;;
2468;14452;0.036;300;120;;
2469;14452;0.0375;375;100;;
2470;14452;0.0475;475;100;;
2471;14452;0.0456;300;152;;
2472;14452;0.0525;300;175;;
2473;14452;0.0564;400;141;;
2474;14452;0.07875;450;175;;
2475;21026;0.08;250;320;;
2476;21026;0.08;250;320;;
2477;21025;0.1036;280;370;;
2478;21025;0.1036;280;370;;
2479;21023;0.126;300;420;;
2480;21023;0.126;300;420;;
2481;21023;0.1344;320;420;;
2482;21023;0.1344;320;420;;
2483;14450;0.00452;113;40;;
2484;14062;2;;;;(SOB)
2485;14062;2;;;;(SOB)
2486;27748;1;;;;
2487;14451;0.0112;224;50;;
2488;27748;1;;;;
2489;27748;1;;;;
2490;27748;1;;;;
2491;27748;1;;;;
2492;27748;1;;;;
2493;27748;1;;;;
2494;27748;1;;;;
2495;27748;1;;;;
2496;27748;1;;;;
2497;27748;1;;;;
2498;27748;1;;;;
2499;27748;1;;;;
2500;27748;1;;;;
2501;27748;1;;;;
2502;13909;2;;;;(SOB)
2503;27748;1;;;;
2504;21020;0.012;250;50;;
2505;21020;0.014;295;50;;
2506;27748;1;;;;
2507;21026;0.030075;401;75;;
2508;21026;0.03435;75;458;;
2509;21026;0.0594;594;100;;
2510;22423;2;;;;(SOB)
2511;22423;2;;;;(SOB)
2512;22423;2;;;;(SOB)
2513;49937;2;;;;(SOB)
2514;27748;1;;;;
